,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_salience,lean,p_retweet,retweet,p_quote,quote,p_like,like,p_output,time
695,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The contributions of immigrants must be celebrated, not demonized, and we must work towards comprehensive immigration reform.",Gun Control,High,Liberal,medium,76,high,2678,medium,93,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
696,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,The Second Amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun Control,High,Liberal,medium,64,low,0,high,2913,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotelow_likehigh.png,2022-07-05 14:34
697,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,The United States must prioritize a fair and just immigration system that respects the human rights and dignity of all.,Gun Control,High,Liberal,medium,76,low,3,low,0,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotelow_likelow.png,2022-07-05 14:34
698,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Abortion is a deeply personal decision that should be made by a woman in consultation with her doctor, without interference from politicians.",Gun Control,High,Liberal,medium,76,low,3,medium,93,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotelow_likemedium.png,2022-07-05 14:34
699,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun Control,High,Liberal,medium,55,medium,59,high,2913,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
700,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not about taking away guns from law-abiding citizens, it's about saving lives and making our communities safer.",Gun Control,High,Liberal,medium,55,medium,71,low,4,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotemedium_likelow.png,2022-07-05 14:34
701,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Diversity is a strength, and immigrants bring valuable skills, perspectives, and experiences to our country.",Gun Control,High,Liberal,medium,55,medium,59,medium,93,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
702,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,high,2929,high,3110,high,2913,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
703,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,high,2670,high,2678,low,0,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotehigh_likelow.png,2022-07-05 14:34
704,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Limiting damages in personal injury cases and other types of lawsuits only hurts victims and their families.,Gun Control,Low,Anti,high,2786,high,3110,medium,93,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
705,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,high,2929,low,0,high,3438,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotelow_likehigh.png,2022-07-05 14:34
706,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Limiting damages in personal injury cases and other types of lawsuits only hurts victims and their families.,Gun Control,Low,Anti,high,2786,low,3,low,0,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotelow_likelow.png,2022-07-05 14:34
707,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to a renewable energy future as quickly as possible.",Gun Control,Low,Anti,high,2929,low,3,medium,65,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotelow_likemedium.png,2022-07-05 14:34
708,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,high,2670,medium,71,high,3438,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
709,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Tort reform is not necessary and only serves to protect big corporations and their interests, not the rights of individuals.",Gun Control,Low,Anti,high,2786,medium,71,low,4,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotemedium_likelow.png,2022-07-05 14:34
710,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,high,2670,medium,71,medium,66,male_white_hatt_Representative_Gun Control_Low_Anti_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
711,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Tort reform is not necessary and only serves to protect big corporations and their interests, not the rights of individuals.",Gun Control,Low,Anti,low,3,high,2678,high,3438,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotehigh_likehigh.png,2022-07-05 14:34
712,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,low,3,high,3212,low,2,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotehigh_likelow.png,2022-07-05 14:34
713,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Limiting damages in personal injury cases and other types of lawsuits only hurts victims and their families.,Gun Control,Low,Anti,low,0,high,3212,medium,93,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotehigh_likemedium.png,2022-07-05 14:34
714,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,low,0,low,3,high,2729,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotelow_likehigh.png,2022-07-05 14:34
715,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,low,3,low,3,low,0,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotelow_likelow.png,2022-07-05 14:34
716,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to a renewable energy future as quickly as possible.",Gun Control,Low,Anti,low,3,low,0,medium,66,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotelow_likemedium.png,2022-07-05 14:34
717,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,low,0,medium,71,high,3438,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotemedium_likehigh.png,2022-07-05 14:34
718,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,low,0,medium,59,low,4,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotemedium_likelow.png,2022-07-05 14:34
719,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,low,3,medium,59,medium,65,male_white_hatt_Representative_Gun Control_Low_Anti_retlow_quotemedium_likemedium.png,2022-07-05 14:34
720,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,medium,76,high,2678,high,2913,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
721,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,medium,64,high,2678,low,2,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotehigh_likelow.png,2022-07-05 14:34
722,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,medium,55,high,2678,medium,66,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
723,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,medium,64,low,3,high,3438,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotelow_likehigh.png,2022-07-05 14:34
724,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to a renewable energy future as quickly as possible.",Gun Control,Low,Anti,medium,64,low,3,low,4,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotelow_likelow.png,2022-07-05 14:34
725,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,medium,76,low,0,medium,66,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotelow_likemedium.png,2022-07-05 14:34
726,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to a renewable energy future as quickly as possible.",Gun Control,Low,Anti,medium,55,medium,59,high,2729,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
727,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Gun Control,Low,Anti,medium,55,medium,59,low,2,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotemedium_likelow.png,2022-07-05 14:34
728,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,medium,64,medium,71,medium,93,male_white_hatt_Representative_Gun Control_Low_Anti_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
729,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,high,2786,high,2678,high,2913,male_white_hatt_Representative_Gun Control_Low_Pro_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
730,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Nuclear energy is a clean and reliable source of power that can help combat climate change.,Gun Control,Low,Pro,high,2670,high,2678,low,0,male_white_hatt_Representative_Gun Control_Low_Pro_rethigh_quotehigh_likelow.png,2022-07-05 14:34
731,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,high,2786,high,2678,medium,93,male_white_hatt_Representative_Gun Control_Low_Pro_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
732,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,high,2929,low,0,high,3438,male_white_hatt_Representative_Gun Control_Low_Pro_rethigh_quotelow_likehigh.png,2022-07-05 14:34
